id,name,address,city,state,zip
1240,First Baptist Church Corvallis,Not publicly listed,Corvallis,Oregon,00000
1251,St. Mary Catholic Church Corvallis,Not publicly listed,Corvallis,Oregon,00000
1241,First Baptist Church Eugene,Not publicly listed,Eugene,Oregon,00000
1252,St. Mary Catholic Church Eugene,Not publicly listed,Eugene,Oregon,00000
1242,First Baptist Church Gresham,Not publicly listed,Gresham,Oregon,00000
1249,St. Henry Catholic Church Gresham,Not publicly listed,Gresham,Oregon,00000
1243,First Baptist Church Medford,Not publicly listed,Medford,Oregon,00000
1255,St. Vincent de Paul Catholic Church Medford,Not publicly listed,Medford,Oregon,00000
1235,Bridge City Church,Not publicly listed,Portland,Oregon,00000
1256,Westside: A Jesus Church,Not publicly listed (multiple Portland-area locations),Portland,Oregon,00000
1245,First Baptist Church Salem,Not publicly listed,Salem,Oregon,00000
1250,St. Joseph Catholic Church Salem,Not publicly listed,Salem,Oregon,00000
1276,Renaissance Church,"Providence, RI (multiple locations used)",Providence,Rhode Island,00000
1295,The Rock,"Conway, SC",Conway,South Carolina,00000
1282,Fellowship Greenville,"Greenville, SC",Greenville,South Carolina,00000
1287,Love Story Church,"Greenville, SC",Greenville,South Carolina,00000
1290,Relentless Church,"Greenville, SC (multiple locations)",Greenville,South Carolina,00000
1289,Palmetto Pointe Church,"Myrtle Beach, SC",Myrtle Beach,South Carolina,00000
1284,First Baptist Simpsonville (Upstate Church),"Simpsonville, SC",Simpsonville,South Carolina,00000
1297,Calvary Chapel Rapid City,"Rapid City, SD",Rapid City,South Dakota,00000
1305,Fountain Springs Church,"Rapid City, SD",Rapid City,South Dakota,00000
1322,Fellowship Bible Church,"Brentwood, TN (multiple campuses)",Brentwood,Tennessee,00000
1319,East Ridge Church of God,"Chattanooga, TN",Chattanooga,Tennessee,00000
1337,Redemption Church,"Chattanooga, TN",Chattanooga,Tennessee,00000
1324,First Baptist Church Clarksville,"Clarksville, TN",Clarksville,Tennessee,00000
1344,The Gate Community Church,"Clarksville, TN",Clarksville,Tennessee,00000
1325,First Baptist Church Columbia,"Columbia, TN",Columbia,Tennessee,00000
1342,The Bridge Church,"Columbia, TN",Columbia,Tennessee,00000
1316,ClearView Baptist Church,"Franklin, TN",Franklin,Tennessee,00000
1345,The People's Church,"Franklin, TN",Franklin,Tennessee,00000
1328,Germantown Baptist Church,"Germantown, TN",Germantown (Memphis area),Tennessee,00000
1320,Englewood Baptist Church,"Jackson, TN",Jackson,Tennessee,00000
1321,Faith Promise Church,Multiple campuses in Knoxville area,Knoxville,Tennessee,00000
1327,Generation Church,"Lebanon, TN",Lebanon,Tennessee,00000
1333,Madison Church of Christ,"Madison, TN",Madison,Tennessee,00000
1326,First Baptist Church Maryville,"Maryville, TN",Maryville,Tennessee,00000
1336,New Providence Presbyterian Church,"Maryville, TN",Maryville,Tennessee,00000
1338,Relentless Church,"Memphis, TN (multiple locations)",Memphis,Tennessee,00000
1334,Middle Tennessee Baptist Church,"Murfreesboro, TN",Murfreesboro,Tennessee,00000
1346,Two Rivers Church,"Nashville, TN (multiple locations)",Nashville,Tennessee,00000
1318,Crossbridge Community Church,"Nolensville, TN",Nolensville,Tennessee,00000
1329,Grace Church,"Nolensville, TN",Nolensville / Nashville area,Tennessee,00000
1340,Signal Mountain Baptist Church,"Signal Mountain, TN",Signal Mountain,Tennessee,00000
1343,The Church at Station Hill,"Spring Hill, TN",Spring Hill,Tennessee,00000
1414,Real Life Church,"Layton, UT (multiple meeting locations)",Layton,Utah,00000
1405,Harvest Christian Fellowship,"Riverton, UT (meeting at local venues)",Riverton,Utah,00000
1424,Vineyard Salt Lake City,Salt Lake City (multi-site / rotating locations),Salt Lake City,Utah,00000
1421,Summit Church Utah,"Sandy, UT (rotating venues)",Sandy,Utah,00000
1408,Life Church Utah,"West Jordan, UT",West Jordan,Utah,00000
1457,National Community Church,Multiple locations in Northern Virginia & DC,Arlington / multiple campuses,Virginia,00000
1443,Bridgeway Church,"Ashburn, VA (multi-site)",Ashburn,Virginia,00000
1461,Solid Rock Church,"Chester, VA (multiple campuses)",Chester,Virginia,00000
1460,River Church,Multiple campuses in Greater Richmond,Richmond,Virginia,00000
1452,Grace Covenant Church,"Winchester, VA (multiple locations)",Winchester,Virginia,00000
1492,Vineyard Community Church,"Bellingham, WA (multiple venues)",Bellingham,Washington,00000
1473,Christ the King Community Church,Burlington / Mount Vernon area,Burlington,Washington,00000
1482,Northwest Church of Christ,"Federal Way, WA",Federal Way,Washington,00000
1491,Tri-Cities Baptist Church,"Kennewick, WA",Kennewick,Washington,00000
1470,Cascade Community Church,"Monroe, WA",Monroe,Washington,00000
1485,Quest Church,"Seattle, WA (multiple venues)",Seattle,Washington,00000
1486,Real Life Ministries,Multiple campuses in Eastern Washington & North Idaho,Spokane / Post Falls area,Washington,00000
1490,The Gathering Church,"Vancouver, WA (multiple locations)",Vancouver,Washington,00000
1478,Grace Baptist Church,"Wenatchee, WA",Wenatchee,Washington,00000
1493,Yakima Foursquare Church,"Yakima, WA",Yakima,Washington,00000
1515,New Hope Baptist Church,"Bluefield, WV",Bluefield,West Virginia,00000
1495,Bridgeport United Methodist Church,"Bridgeport, WV",Bridgeport,West Virginia,00000
1497,Calvary Chapel of the Panhandle,"Charles Town, WV",Charles Town,West Virginia,00000
1503,First Baptist Church of Clarksburg,"Clarksburg, WV",Clarksburg,West Virginia,00000
1507,First Presbyterian Church of Fairmont,"Fairmont, WV",Fairmont,West Virginia,00000
1523,Temple Baptist Church,"Fairmont, WV",Fairmont,West Virginia,00000
1505,First Christian Church (Disciples of Christ),"Huntington, WV",Huntington,West Virginia,00000
1513,Grace Gospel Church,"Martinsburg, WV",Martinsburg,West Virginia,00000
1512,Grace Fellowship Church,"Morgantown, WV",Morgantown,West Virginia,00000
1522,Sunrise Church,"Morgantown, WV (multiple locations)",Morgantown,West Virginia,00000
1516,New Martinsville Church of Christ,"New Martinsville, WV",New Martinsville,West Virginia,00000
1504,First Baptist Church of Princeton,"Princeton, WV",Princeton,West Virginia,00000
1510,First United Methodist Church of Weirton,"Weirton, WV",Weirton,West Virginia,00000
1518,St. Ann Catholic Church,"Weirton, WV",Weirton,West Virginia,00000
1530,Eau Claire Community Church,"Eau Claire, WI",Eau Claire,Wisconsin,00000
1532,Faith Community Church,"Hudson, WI",Hudson,Wisconsin,00000
1539,Living Word Lutheran Church,"Jackson, WI",Jackson / West Bend area,Wisconsin,00000
1527,CrossPoint Church,"Kenosha, WI",Kenosha,Wisconsin,00000
1538,Lake City Church,"Madison, WI (multiple locations)",Madison,Wisconsin,00000
1526,Christ the King Lutheran Church,"Milwaukee, WI",Milwaukee,Wisconsin,00000
1537,Hope Church,"Milwaukee, WI (multiple sites)",Milwaukee,Wisconsin,00000
1540,New Community Church,"Oshkosh, WI",Oshkosh,Wisconsin,00000
1547,The Rock Church,"Racine, WI",Racine,Wisconsin,00000
1524,Calvary Chapel of Sheboygan,"Sheboygan, WI",Sheboygan,Wisconsin,00000
1528,Crossroads Church,"Wausau, WI",Wausau,Wisconsin,00000
1542,River Valley Church,"Wisconsin Rapids, WI",Wisconsin Rapids,Wisconsin,00000
1549,Casper Community Church,"Casper, WY",Casper,Wyoming,00000
1580,Wyoming Community Church,"Casper, WY",Casper,Wyoming,00000
1564,Journey Church,"Cheyenne, WY",Cheyenne,Wyoming,00000
1567,Light of the World Christian Church,"Cheyenne, WY",Cheyenne,Wyoming,00000
1552,Cody Baptist Church,"Cody, WY",Cody,Wyoming,00000
1574,St. Anthony Catholic Church,"Cody, WY",Cody,Wyoming,00000
1553,Douglas First Baptist Church,"Douglas, WY",Douglas,Wyoming,00000
1575,St. Anthony Catholic Church,"Douglas, WY",Douglas,Wyoming,00000
1554,Evanston Bible Church,"Evanston, WY",Evanston,Wyoming,00000
1558,First United Methodist Church of Evanston,"Evanston, WY",Evanston,Wyoming,00000
1559,Gillette First Baptist Church,"Gillette, WY",Gillette,Wyoming,00000
1568,New Life Assembly of God,"Gillette, WY",Gillette,Wyoming,00000
1562,Jackson Hole Christian Center,"Jackson, WY",Jackson,Wyoming,00000
1563,Jackson Hole Community Church,"Jackson, WY (multiple locations)",Jackson,Wyoming,00000
1565,Laramie Church of Christ,"Laramie, WY",Laramie,Wyoming,00000
1566,Laramie First United Methodist Church,"Laramie, WY",Laramie,Wyoming,00000
1579,St. Paul's Newman Center,"Laramie, WY",Laramie,Wyoming,00000
1570,Rawlins First Baptist Church,"Rawlins, WY",Rawlins,Wyoming,00000
1571,Riverton First Baptist Church,"Riverton, WY",Riverton,Wyoming,00000
1577,St. Margaret's Catholic Church,"Riverton, WY",Riverton,Wyoming,00000
1561,Holy Spirit Catholic Church,"Rock Springs, WY",Rock Springs,Wyoming,00000
1572,Rock Springs Church of Christ,"Rock Springs, WY",Rock Springs,Wyoming,00000
1556,First Baptist Church of Sheridan,"Sheridan, WY",Sheridan,Wyoming,00000
1560,Holy Name Catholic Church,"Sheridan, WY",Sheridan,Wyoming,00000
1573,Sheridan Christian Fellowship,"Sheridan, WY",Sheridan,Wyoming,00000
